Company_Name,Predicted_Future_Return,Prediction_Std,Lower_Bound,Upper_Bound,Feature_Price to book value,Feature_Altman Z Score,Feature_Price to Sales,Feature_Price to Earning,Feature_Public holding
Indl.& Prud.Inv.,99.22847136087549,0.3219425541040784,6.000610911515998,274.450519289215,-0.1267346364752525,-0.11287529571012855,0.33673858165281406,-0.15958098796054684,-0.1118711847350675
TARC Ltd,99.07436062660553,0.44698833607713007,-17.10445778082433,378.0787964943705,-0.05042330493138524,-0.11558554583523398,0.13840105587802487,-0.13088804405003762,-0.2626630060719413
Dindigul Farm,99.019791361289,0.5807382958193119,-36.2380119597334,521.1989081720199,-0.08260016267637768,-0.04199183089967875,-0.047941256242178196,-0.17864984026773942,-0.13599787614896738
Dolat Algotech,99.00423824327487,0.3254921874161764,5.147217002146384,276.64037116624485,-0.09934082515181294,-0.046786888813326814,-0.04034428759427362,-0.19972122095201958,-0.5061232557940214
PCBL Ltd,98.75403537426344,0.254153916355633,20.7746462023166,227.0816170422054,-0.05194518333824298,-0.11683643050835957,-0.04715823535083716,-0.13354811905840777,0.09649569565770365
Emkay Taps & Cut,98.43231535011931,0.2427896543850632,23.29505929675021,219.35897512680816,-0.08433945228421512,-0.045952965697909756,-0.033996820368721786,-0.1547091651924083,-0.48199656438012145
Munjal Auto Inds,98.40305066902764,0.31939833166831766,6.089156645932229,271.04424013993776,-0.09434036752928034,-0.11037352636387739,-0.04980717836622493,-0.16259972476779833,-0.4754165576308762
IFB Industries,98.36212402479786,0.3308825435849912,3.706467849421682,279.41251942704855,0.08567610688189367,-0.009468829398413535,-0.04784129612838998,0.0032215802483527745,-0.9091486691853023
GSM Foils,98.29384501772569,0.8107199827984846,-59.52280091511023,871.4221799154137,-0.07325148103425151,-0.05387523529437181,-0.04670841483879017,-0.006880727086805661,-0.38055479366258826
Nandan Denim,98.12835104694793,0.2635342665773922,18.201157281351946,232.10202329191304,-0.1347788509115006,-0.10641239156564636,-0.05035695899206013,-0.1897384675498216,0.7194030012529351
Interglobe Aviat,98.02745666497653,0.5116234638909556,-27.352156811114874,439.79405130087736,0.8213956109971265,-0.10662087234450061,-0.04709159527497834,-0.1544401688432473,-1.5989527100645289
Kriti Industries,97.99304666639964,0.34369842675913126,0.9457249614637344,288.3398384944809,-0.03129111924517349,-0.06492471657364779,-0.049107457569707406,-0.13393666934052925,-0.032362769848352256
Refex Renewables,97.97996872975561,0.418760161029515,-12.87046303511204,349.85970755279584,0.5026707903609176,-0.16165979796202637,-0.04192698939592041,-0.13088804405003762,-0.48309323217166256
Evexia Lifecare,97.85092852621034,0.4657027371509484,-20.58109039868592,392.8925631841701,-0.10999397399981721,-0.1627022018562977,-0.033330419610133666,1.2774871747073626,3.2176122303831067
Firstsour.Solu.,97.84596416301648,0.26560990010176116,17.55347835236463,232.98058112974775,-0.02281208240696603,-0.009677310177267794,-0.04497577286646106,-0.09672550770658761,-1.0308787940463422
WSFX Global,97.71878578391954,0.35089667276433084,-0.6063459854015215,293.3120141264322,-0.07412112583817021,-0.09056785237272229,-0.048024556337001714,-0.15234797501643932,0.3520192910867333
Reliance Power,97.5241105053573,0.45753840082318503,-19.43330185242025,384.2667644076046,-0.12803910368113056,-0.1714583945681768,-0.04727485548359008,-0.13088804405003762,1.4761037774161565
Hexa Tradex,97.52387131839893,0.534798336074046,-30.754739259371604,463.44187780226935,-0.15238915819085458,-0.16082587484660932,0.006786906056871156,-0.09128580375688691,-1.4240341973137554
Tata Inv.Corpn.,97.4725668252886,0.3317137939649428,3.0733258466345292,278.3269272458556,-0.13651814051933803,-0.1335148928167007,0.09616790780250276,0.0374140050750429,-0.5730199910780163
Khazanchi Jewell,97.44127348853058,0.3145126809094378,6.590707484451746,265.7265947170783,-0.021507615201087966,0.08559840575913091,-0.04834109669733107,-0.0925710085362118,-0.5340882844783144
Solar Industries,97.39384190756975,0.33323177202913873,2.7261446254323825,279.3029414771209,0.4624497181796769,0.43542915267658605,-0.024950430070888055,0.07552182120618794,-1.4892859309104387
GP Eco,97.39312243698328,0.7466729613985156,-54.3173634589167,752.9289843063399,-0.08260016267637768,0.04327680765171527,-0.047708015976672354,-0.11953042041879441,0.05482231957914914
Dr Agarwal's Eye,97.22644755304523,0.2815683796172268,13.57671645618034,242.48455870267796,0.1724231760727855,0.0005382479865911521,-0.0390947861719209,-0.08351479811445733,-0.4101648240341925
L T Foods,97.18217805852251,0.20756919070967295,31.27474924041591,196.1789039314542,-0.08803544270086966,-0.05387523529437181,-0.04840773677318988,-0.1699522916448663,0.07620734151419674
RPP Infra Proj.,97.15370376085306,0.26921098964850493,16.318266049638833,234.16576971698157,-0.1267346364752525,-0.09348658327668198,-0.04992379849897786,-0.1903362372146239,0.8137164313254526
Pattech Fitwell,97.13927026528961,0.48016842954836275,-23.078892960274747,405.24353297021554,-0.041074623289259045,-0.04199183089967875,-0.04620861426984908,-0.01061678749181988,-0.15683456418824446
Avantel,97.09806717361835,0.5037738278876832,-26.572046196570724,429.0580231552345,0.2713452725185393,0.3680898611066588,-0.021285225898653396,-0.03279404205598429,1.3933053591548186
Sejal Glass,97.0441558626569,0.4295285266687802,-15.093391171892993,357.28359541753537,0.22547150911182712,-0.08764912146876258,-0.04634189442156671,0.17714266422257471,-0.498446581253235
Terai Tea Co,97.0342332740251,0.4198070561136183,-13.46442019225647,348.6303687816622,-0.1430404765487284,-0.13205552736472087,-0.04912411758867211,-0.18680939619229048,-0.4129064935130448
Newgen Software,96.79252704408528,0.1892717528285594,35.79920705140091,185.1805952426401,0.14872535516600052,0.24008266289014063,-0.02819913376900514,-0.04340445360622466,-0.9475320418892339
Solara Active,96.71701816139195,0.5261964865530162,-29.86505819821855,451.7589982989973,-0.10716762838708138,-0.12246541153742468,-0.04664177476293136,-0.13088804405003762,0.6201545661184835
Alpex Solar,96.68616171348481,0.5798010282873811,-36.8697940157689,512.7882145552653,0.16242226082772027,0.1877539873977203,-0.04304321066655551,0.02665415110860197,-0.2034429453287328
Shilpa Medicare,96.4870441953444,0.38123682933588715,-6.928100180712331,314.81004053408725,-0.07868676105874348,-0.07910140953573777,-0.04012770734773249,0.32640574952370277,0.2248058272679888
Career Point,96.42854157010193,0.3576245679724148,-2.5485255840778427,295.93215161302027,-0.12456052446545568,-0.10766327623877193,-0.036695743441003674,-0.18737727737385262,0.13268573277855317
Pudumjee Paper,96.22513181786539,0.25926030043307596,18.050493379350595,226.16807651287485,-0.11586407642626854,-0.08389646744938584,-0.04880757722834275,-0.20411482798831632,-0.3849414648287518
Heritage Foods,95.91280556050404,0.3691168049119627,-4.9692281815704735,303.88841054476615,-0.038900511279462265,0.020552402756600488,-0.048790917209378046,-0.14511496207233177,0.699662981005199
Bharat Dynamics,95.72396419510207,0.21881183136842017,27.464020313377706,200.53869371186846,0.06610909879372258,-0.038656138438010516,-0.0229845478330531,-0.034587351050391096,-1.1038072021838121
Cubex Tubings,95.72317869986414,0.2833436945524033,12.319519916905207,241.05881781474102,-0.11499443162234983,-0.06596712046791911,-0.04982383838518963,-0.12855674235730877,1.1739718008466384
IZMO,95.54017473890485,0.36862546232452026,-5.058591419817493,302.73217459828777,-0.12303864605859795,-0.10224277598856107,-0.04632523440260201,-0.17222381637111497,1.6499256223753893
Ausom Enter.,95.52478928742329,0.5021461670510713,-26.925411236165658,423.16330303882364,-0.1254301692693744,0.18004019858011253,-0.05069015937135419,-0.1779624051532168,-0.4107131579299631
20 Microns,95.47068704063105,0.23458213895395766,23.424475849419885,209.57222405993238,-0.0978189467449552,-0.06742648591989897,-0.04890753734213097,-0.17924760993254168,1.1070750655626436
Garden Reach Sh.,95.34944815181842,0.2697238731200847,15.137976549003836,231.44065960702486,0.06350016438196644,-0.12038060374888206,-0.04342639110274368,-0.09032937229320327,-0.757808513952658
Bhilwara Spinner,95.30748806818221,0.38588516683840357,-8.325867466008603,316.09354614137783,-0.0936881339263413,-0.12851135412419837,-0.041060668409755856,0.007794518184090182,0.7862997365369301
TBI Corn,95.0775829496737,0.7075923243080474,-51.259203734087436,680.7681918422248,-0.08260016267637768,-0.015723252764041473,-0.04754141578702532,-0.1364473019326988,0.1831324511894347
Sarveshwar Foods,94.9810327098649,0.36706865586394316,-5.040762536790471,300.3570809141632,-0.09260107792144291,-0.10870568013304327,-0.04935735785417795,-0.0979808240026724,0.6212512339100246
Sharda Motor,94.94251214649145,0.2227884970456371,25.969429107779273,201.68099761307968,-0.03455228725986868,-0.0011295982442429623,-0.0474081356353077,-0.17434589868116304,-0.653076739860502
Mazagon Dock,94.73703983381556,0.23091967109273237,23.847080091221017,206.2043501978795,0.12481012305823583,-0.07972685187230055,-0.03674572349789778,-0.12485057043553464,-1.1564472561777754
Greenply Industr,94.53119029817785,0.362401236018529,-4.389170872362091,295.7960028597525,-0.01715939118149439,-0.04741233114988961,-0.047608055862884135,-0.08701175065355064,-1.2101839779632795
Sarda Energy,94.16035453874247,0.29094234859097295,9.775501425230873,243.4121710688501,-0.06933807941661728,-0.056377004640622966,-0.043642971349284826,-0.14084090896899554,-0.7413584970795445
Bharat Electron,94.1496635302527,0.1715280022483922,38.71679916960712,171.73415242102203,0.08458905087699527,0.014714940948681107,-0.03551288209450976,-0.09941547119819785,-1.229923998211016
Vilas Transcore,94.11340123874194,0.6002783878415614,-40.14668071199257,529.5392300493954,-0.08260016267637768,0.05057363491161451,-0.04549223345436686,-0.09657606529038705,-0.6415617280493225
Precot,93.98601366276165,0.3089626466476306,5.870777952335295,255.4387171284509,-0.1339092061075819,-0.13080464269159525,-0.05002375861276607,-0.17171571215603304,0.23522417128762763
V-Mart Retail,93.98257386340399,0.5040132070143044,-27.766607149252554,420.93965792832904,0.08980691970050755,-0.061172062554271045,-0.045942053966413834,-0.13088804405003762,-1.4755775835161775
Bharat Hig.InvIT,93.92215692336016,0.9132311258175536,-67.6205546414802,1061.4097316806988,-0.13847484132815513,-0.1397693161823286,0.018232339085622124,0.7801727020751098,-0.2113937868174043
Triveni Turbine,93.91085519603624,0.15032945377033283,44.423912931647266,160.3545285513354,0.3365686328124429,0.30116753109444,-0.02989845570340485,-0.002935447299110666,-1.6016943795433811
Quick Heal Tech,93.89376884094108,0.36144181696720956,-4.523087480694343,293.7579526122876,0.0002335048968799088,0.06975386656620682,-0.03326377953427485,0.06900613185984317,-0.5549249725175914
Monarch Networth,93.87609396958308,0.27531074211925705,13.025132962752728,232.5626683871247,0.00305985050961573,-0.01968438756227248,-0.034246720653192335,-0.16890619473146232,0.5982212102876656
Softsol India,93.74600796979342,0.26137916369046005,16.075971465342917,223.3874774456566,-0.08129569547049961,-0.04782929270759815,-0.03799522492025051,-0.13758306429582312,-0.39864981222301304
Arrow Greentech,93.73646620673635,0.3984779807580389,-11.280299107474505,323.06069520840845,0.04262868908791727,0.1648211017237513,-0.03932802643742674,-0.14218589071480064,-0.035104439327204744
Star Delta Trans,93.54842562031264,0.286043617207193,10.48527487598907,239.05869449253467,-0.08433945228421512,-0.0009211174653887027,-0.04792459622321349,-0.15518738092425013,-0.48199656438012145
Arnold Holdings,93.45923900155051,0.5234094507831333,-30.648739980248042,439.66542416676486,-0.11608148762724822,-0.1091226416907518,-0.05010705870758959,-0.20465282068663837,2.4499447763044766
Phoenix Intl.,93.35358922569881,0.37478441850324945,-7.246714784371365,303.0650815175753,-0.154128447798692,-0.16061739406775502,-0.04447597229751997,-0.11259629230708802,-0.2204412960976167
Jai Balaji Inds.,93.19109780690917,0.37845820985751233,-7.989587334424403,305.63670122308395,0.0782841260485846,0.06454184709485021,-0.04634189442156671,-0.17138693884039177,-0.09596950175772469
GEE,93.18103897035874,0.2558343584685323,17.002164238132007,218.95917533382433,-0.11651631002920758,-0.09703075651720447,-0.048957517399025076,-0.13190425248020152,0.047145645038362806
Ganesha Ecosphe.,93.06814171145838,0.3112286633037094,4.9028844725187914,255.3315767373462,-0.04955366012746653,-0.040949427005407435,-0.043742931463073044,0.028776233418650026,-0.15135122523054007
Suraj,93.05382054544845,0.4375897006507266,-18.11685256310369,355.1580977748366,-0.030856296843214146,-0.007175540831016641,-0.04612531417502557,-0.13444477355561116,-0.5039299202109396
Gem Enviro,92.92096388277622,0.7831140868963321,-58.43007366658042,795.3226909025852,-0.08260016267637768,0.1779553907915699,-0.03306385930669842,-0.13555064743549536,-0.48638323554628515
Bhartiya Intl.,92.63111752831956,0.5659808966610003,-36.47366817046866,484.1160094019397,-0.11695113243116693,-0.12663502711451,-0.04932403781624854,-0.13088804405003762,0.03014729426947911
Electrost.Cast.,92.59937594920595,0.24945021054956198,18.118675842863958,214.04449255231478,-0.11564666522528885,-0.10265973754626961,-0.04864097703869572,-0.1951183945330421,-0.107484513568904
Shiv Texchem,92.28941479550599,0.6547236200093731,-46.71028700384914,593.8528463283127,-0.08260016267637768,-0.11224985337356574,-0.05034029897309543,-0.18023392987946543,-1.001268763674738
MSP Steel & Pow.,92.28912791969108,0.30334631553246627,6.106290839977012,248.4723518596924,-0.09825376914691457,-0.0951544295075161,-0.049790518347260226,0.026235712343240375,1.143265102683493
Regis Industries,92.00338132415922,0.5712164766001423,-37.327128108824745,488.2177938793542,0.058717117960413505,0.205683334379187,-0.0285156741293345,-0.13088804405003762,3.6299593200024853
Bizotic Commer.,91.96452235767745,0.3984853682915403,-12.093016153336015,319.1973860494326,-0.11760336603410597,-0.0922356986035564,-0.048374416735260474,-0.12556789403329738,-0.20837795039066684
Srivari Spices &,91.7945472990195,0.473155785671642,-24.128631013579042,384.83570106952243,0.01784381217623388,-0.001338079023097259,-0.04672507485775488,-0.14714737893265953,0.37450098081332195
Vraj Iron,91.52603100492666,0.714569857497652,-52.79655813375291,677.1090221861518,-0.08260016267637768,-0.027815137937588795,-0.0479745762801076,-0.19200999227607024,-0.732036820851447
Country Club Hos,91.45415758470578,0.4200548289599796,-15.95596150831892,336.13675775584653,-0.13934448613207384,-0.16291068263515193,-0.04092738825803823,-0.13088804405003762,-0.44361319167619
Patels Airtemp,91.32803349238061,0.19676741364042608,30.102848114927678,181.36521936648816,-0.09868859154887392,-0.10891416091189753,-0.049074137531778,-0.14846247219522454,1.0829483741487436
Globus Power,91.29828876081471,1.2256122279489576,-82.68394745054803,2013.3589874658962,0.55506688979702,0.4233372675030388,29.012513004325452,-0.13088804405003762,-1.3560407942382193
Drone Destinatio,91.25575673951982,0.3624704533315546,-6.011777269208539,289.1845533751414,0.0156697001664371,0.08142879018204562,-0.02475050984331162,-0.02003165971245573,0.20287247143717088
Trom,91.16807950946699,0.6545655395730359,-47.00462842609425,589.5929500630638,-0.08260016267637768,0.11416027246216509,-0.04489247277163754,-0.12858663084054886,-0.560408311475296
Excel Realty,91.0374882382778,0.41821626798922923,-15.836124507888623,333.6221650797296,-0.14760611176930163,-0.13309793125899216,0.019032019995927865,-0.007269277368927126,2.5788032418105318
Suyog Telematics,90.87876055481834,0.22646981663852125,22.456715464281544,197.53126313085727,-0.04194426809317776,-0.0457444849190555,-0.03531296186693333,-0.15898321829574455,0.7994597500354209
Avonmore Capital,90.52006517918932,0.4208920725875109,-16.503137544037923,334.7216669970896,-0.13325697250464283,-0.13893539306691158,-0.04639187447846082,-0.12371480807241034,-0.16396290483326045
Prem. Explosives,90.39381032597996,0.384814808805144,-10.444585708529374,304.7751137911681,0.0658916875927429,0.018467594968057856,-0.03784528474956817,0.021363889575101845,0.8844515038798406
Times Guaranty,90.3325680111308,0.33005166706223277,-0.32931191569384266,263.46178743212516,-0.10412387157336589,-0.06242294722739662,0.00858618810505909,-0.04173069854477831,-0.4907699067124487
Interiors,90.19987444675408,0.46552257060750074,-23.62531816865841,373.66471940856724,-0.07673006024992636,-0.009051867840705016,-0.04322647087516725,-0.151212212653315,-0.6804934346490246
Qualitek Labs,90.06791339917619,0.5281876624361533,-32.49959290734611,435.19398267226654,-0.021507615201087966,-0.014889329648624397,-0.039044806115026795,-0.08668297733790939,-0.393714807161079
Krishanveer Forg,90.02730611224969,0.3307477362120969,-0.6248367998479809,263.3742668230749,-0.08303498507833705,-0.026355772485608938,-0.04830777665940166,-0.13982470053883164,-0.343816422645968
Keltech Energies,89.99162822786259,0.19658914783750334,29.23924246368002,179.3023087149293,-0.07781711625482476,-0.06971977448729588,-0.04945731796796617,-0.1773048585219343,0.6426362558450722
Siemens,89.73492890780935,0.2974293953265313,5.918123119188766,239.87897620827087,0.21677506107264,0.22152787357211112,-0.03068147659474589,0.06703349196599566,-1.3368491078862534
Bhilwara Tech,89.67067964429908,0.33664035638623996,-1.9503282581718608,266.90552938774755,-0.12173417885271987,-0.09953252586345564,-0.008856851750984957,-0.16528968825940857,-0.2856930296943003
Blue Star,89.64088914080675,0.2803497589527728,9.469579628463803,228.52658205298007,0.15633474720028925,0.052449961921302884,-0.044759192619919924,-0.0029952242655908816,-0.6125000315734888
Salasar Exterior,89.45259832297661,1.0457667282253718,-75.60358817496024,1371.2117203435764,0.34178650163595525,0.11728748414497905,1.599934539594525,13.590466284237586,-0.17547791664443976
JNK,89.45173169782828,0.6228211368206685,-44.10891702956689,542.1768327926852,-0.08260016267637768,0.07725917460496035,-0.03882822586848566,-0.06456549974022523,-1.3077874114104198
Nava,89.43882081412605,0.29504434695691073,6.248342433093642,237.76589836255795,-0.11977747804390275,-0.10349366066168667,-0.04549223345436686,-0.1903362372146239,0.3377626097967017
GKW,89.22032284655165,0.28507294216265067,8.220314554681128,230.84666890394377,-0.14369271015166743,-0.15040183590389608,0.02544612729733852,0.22095918065258147,-0.7183284734571856
S D Retail,88.9657018697154,0.6080769439171072,-42.617767508938684,522.2838487275058,-0.08260016267637768,-0.06930281292958734,-0.047941256242178196,-0.12978217017015342,-0.51654159981366
Laxmi Goldorna,88.88818426921328,0.38095509430290264,-10.478104526036704,298.5477068780021,0.11720073102394707,0.06433336631599595,-0.045842093852625616,-0.030612182779455974,-0.48089989658858057
Visa Steel,88.88426092045201,0.3210454437025875,0.6737793234252921,254.3848682669235,-0.08260016267637768,-0.2066916461945474,-0.04972387827140142,-0.13088804405003762,0.01040727402174293
B & A Packaging,88.64444353357963,0.18769999311032778,30.578164043017615,172.53198371184203,-0.10325422676944718,-0.0434511963516586,-0.048441056811119286,-0.18710828102469163,-0.35862143783177014
Majestic Auto,88.30090123927292,0.3413178417196794,-3.5467676442128853,267.6105874475134,-0.1458668221614642,-0.1387269122880573,-0.04289327049587319,-0.19972122095201958,-0.48473823385897374
NBCC,88.28564168842978,0.20864516522049753,25.087770713224305,183.4128601372207,0.07132696761723487,-0.10370214144054093,-0.04717489536980186,-0.10267331587137025,-0.47980322879703974
Kovai Medical,88.23305356952464,0.18060304063512592,32.118451771609365,168.18118121273181,-0.022594671205986357,-0.013221483417790282,-0.04344305112170839,-0.143859645776247,0.26702753724231365
Alphalogic Indu,88.0122947253458,0.6292789602490214,-45.23120507554384,545.4153869305953,0.08328458367111721,0.16607198639687687,-0.045092392999213984,-0.002307789151068253,-0.41729316467920835
Power Fin.Corpn.,87.80315217478307,0.30056973211131915,4.1964100716524815,238.49557717517027,-0.12934357088700862,-0.17917218338578456,-0.048357756716295774,-0.20964419738773737,-1.3692008077367102
Blue Cloud Soft.,87.68031366796303,0.5895004163060364,-40.89478030435858,495.95244413079297,0.6307259877379483,0.4193761327048077,-0.044159431937190616,0.09728063700499076,2.2766712652410135
Regency Ceramics,87.55879935249311,0.5324406616715864,-33.94361497136524,432.54962709962615,-0.08260016267637768,-0.13038768113388674,0.07652574544311794,-0.13088804405003762,0.2187741544145139
eMudhra,87.52014029576446,0.343100625926936,-4.281745467415494,267.36778358795385,0.08132788286230007,0.1871285450611575,-0.019385983736677253,0.05185014248001784,-0.41838983247074923
Optiemus Infra.,87.47795300926882,0.32407751716696587,-0.6678464355201756,253.84295621588308,0.09806854533773536,-0.02364552236050349,-0.04602535406123735,0.024143518516432403,-0.5247666082502167
Adani Green,87.30029943158559,0.4908971901796402,-28.438679224222636,390.22854506950705,0.3748330041848664,-0.09473746794980757,-0.010456213571596446,0.37327089124420115,-0.6223700416973569
Sukhjit Starch,87.29286030408842,0.3765479913192094,-10.464121083361446,291.78277965581105,-0.0928184891224226,-0.11204137259471149,-0.04999043857483667,-0.186420845910169,-0.009881080121763981
PVP Ventures,87.1460234219676,0.4971487998432686,-29.368406927200997,395.863572644571,-0.09694930194103649,-0.11641946895065104,0.05510096105450985,-0.13088804405003762,0.25277085595228166
Navkar Urban.,87.08351331050245,0.42100181917892077,-18.026867034571683,326.9721027664283,-0.1254301692693744,-0.11975516141231927,-0.024883789995029243,0.06341698549394188,1.7107906848059091
R&B Denims,86.83540211491167,0.2237139899051459,20.511912436734544,189.65989152123205,-0.06368538819114564,-0.04803777348645241,-0.047691355957707654,-0.13073860163383708,0.48307109217587096
Info Edg.(India),86.743441734605,0.26522475507672955,11.040520645617786,214.05754249101741,-0.08977473230870708,-0.07451483240094395,0.012517952580728997,0.22747486999892627,-1.2907890606415358
Ram Ratna Wires,86.72384314031964,0.30571121509504573,2.558848866745296,239.9589014731612,-0.03476969846084836,-0.012596041081227504,-0.0496405781765779,-0.10545294481270083,-0.40139148170186534
Prime Securities,86.43754000001933,0.3849674313802885,-12.331723073943698,296.4827134742959,-0.04194426809317776,0.018676075746912116,-0.031831017903310395,-0.14547362387121315,3.07559375137856
Bharat Parenter.,86.36814453968911,0.35884070854916644,-7.759785584430151,276.55035300203747,-0.07542559304404829,-0.10599543000793785,-0.0457421337388374,-0.13088804405003762,0.0098589401259722
Trust Fintech,86.36118213399608,0.5238218003444038,-33.2472228582163,420.2853228505006,-0.08260016267637768,0.1441815046171791,-0.030264976120628315,-0.12679332184614206,-0.27417801788312085
Artemis Medicare,86.21315235464336,0.2838270212171269,6.760823321167589,224.79459254018786,0.012843354553701279,-0.025521849370191863,-0.043826231557896556,-0.03626110611183748,-0.6508834042774203
GE Power,86.16823934962802,0.4598811925011518,-24.413050681732148,358.52642096463194,0.5207159200422308,-0.15227816291358448,-0.04869095709558983,-0.13088804405003762,-0.3295597413559364
Digicontent,86.15754116226144,0.38838259383615237,-13.047375288397436,298.54610768241605,0.18177185771491167,-0.1062039107867921,-0.05007373866966018,-0.19215943469227081,-0.051554456200318094
TRF,86.0540944095596,0.37404609196353106,-10.61909030044214,287.2876899879277,-0.01889868078933182,-0.10933112246960605,-0.045342293283684526,-0.17829117846885806,1.734917376219809
Pitti Engg.,85.99017392389095,0.22895980473537317,18.739572278830927,191.32953852155978,0.04980325872024667,-0.036779811428322144,-0.045009092904390466,-0.09164446555576827,-0.33942975147980453
Manoj Ceramic,85.94344692851459,0.6713338229942184,-50.11959273666331,593.1572405398292,-0.02889959603439704,-0.08327102511282304,-0.04785795614735468,-0.14436774999132893,-0.3004980448801025
Shriram AMC,85.7896501740913,0.4956871155479821,-29.679147656309564,390.86142959568866,-0.010854466353083703,0.05328388503671996,0.057000203216486016,-0.13088804405003762,0.1990341341667777
HB Estate Devel.,85.7837069173793,0.39475145590682414,-14.298504363989906,302.7419299956757,-0.1315176828968054,-0.1624937210774434,-0.04790793620424879,-0.13175481006400094,-0.16122123535440816
Cummins India,85.74453319760795,0.1452716150038272,39.71992550832608,146.92993134140576,0.1691620080580903,0.241958989899829,-0.03369694002735713,-0.07236639386589491,-1.3659108043620873
Eimco Elecon(I),85.66367855480384,0.2562156218964729,12.365195198946182,206.77650204291035,-0.0815131066714793,-0.034069561303216714,-0.04164376907352046,-0.14161800953323847,-0.4567732051746809
Dhunseri Invest.,85.5838498031647,0.3979148878986503,-14.919861336005912,304.8108741780786,-0.15043245738203745,-0.16103435562546356,-0.04759139584391943,-0.1905155681140646,-0.48802823723359656
Poly Medicure,85.56501724056682,0.25416770697524543,12.757174943419361,205.38522839695784,0.19633840818055015,0.3220156089798664,-0.021418506050371017,0.051820253996777754,-1.127933893597712
Afcom,85.39535335142365,0.6461722934284028,-47.75245548206459,557.8574622296419,-0.08260016267637768,0.17607906378188154,-0.037378804218556494,-0.08814751301667498,1.045661669236353
Apar Inds.,84.90239381531299,0.1872406457897667,28.10322946720006,166.88550617209012,0.0524121931320028,0.0024145749962795264,-0.04704161521808423,-0.09382632483229658,-1.258437360791079
TPL Plastech,84.88047483299266,0.21180659893804923,22.0668200804817,180.01704273066662,-0.03346523125497029,-0.021769195350815115,-0.046941655104296015,-0.12042707491599781,-0.493511576191301
Surana Telecom,84.83509974275157,0.2949148749606031,3.692617308862073,229.4739296159429,-0.11629889882822791,-0.09994948742116418,-0.030931376879216432,-0.1367162982818598,-0.19795960637102822
Z F Steering,84.78533814283024,0.22927575202294712,17.89735146494258,189.62161378759643,-0.0936881339263413,-0.0509565043904121,-0.046008694042272646,-0.1461012820192555,-0.05484445957494092
Chalet Hotels,84.43722403724792,0.48601810212953006,-28.85545331382283,378.14050682784426,-0.018029035985413104,-0.06909433215073309,-0.03081475674646351,0.5020005885593711,-1.631852743810756
Alfa Transformer,84.40508295094942,0.28213180157495416,6.076077024955619,220.57402170091956,-0.055641173754897515,-0.056377004640622966,-0.047108255293943045,-0.1788889481336603,1.0588216827348438
Asi Industries,84.37575645721687,0.2640327334117227,9.889099670375586,209.35206195283192,-0.13369179490660218,-0.10662087234450061,-0.046425194516390225,-0.1861817380442481,-0.3679431140598679
Taneja Aerospace,84.30643453805186,0.3915089004335101,-14.437908169844842,297.00831391031227,0.004146906514514139,0.06975386656620682,-0.0010433028565392472,0.0178370485527684,0.7660113823934235
Nupur Recyclers,84.2827537343243,0.3550623415612529,-8.113961826282562,269.5897004472153,0.028496961024238144,0.10894825299080849,-0.04547557343540215,0.004775781376838677,-0.3635564428937042
T B Z,84.12695145170841,0.333858412007314,-4.295723334704254,254.24471541085882,-0.09847118034789425,-0.08618975601678275,-0.04965723819554261,-0.14511496207233177,-0.4907699067124487
Urban Enviro,83.56350932408196,0.40064776522599616,-16.295638267950824,302.5544339402183,-0.014333045568758565,-0.03719677298603066,-0.04832443667836637,-0.17548166104428736,0.8202964380746978
Maan Aluminium,83.43467988487727,0.3684513506090516,-10.905822091804051,277.67093848869814,-0.006723653534469798,0.10707192598112011,-0.04880757722834275,-0.09795093551943226,0.3788876519794855
Bhatia Colour,83.42459772493132,0.5106447766625501,-32.58012139620394,399.0306085875766,-0.10564574998022365,-0.07805900564146644,-0.04859099698180162,-0.09454364843005932,1.1153000739992003
Marvel Decor,83.34871152829881,0.2814161231389292,5.616463740312678,218.29081213837478,-0.0947751899312397,-0.07097065916042146,-0.04587541389055502,-0.06531271182122807,-0.21002295207797828
Cams Services,83.23820921095538,0.1760962852791,29.75373099701314,158.76898534509775,0.34374320244477236,0.37413580369343247,-0.02151846616415924,-0.06417694945810373,-0.49186657450398974
Platinum Industr,83.16500173448387,0.4997618426195487,-31.224045597362,387.8073761649847,-0.014333045568758565,0.06454184709485021,-0.03874492577366214,-0.09621740349150568,-0.46883655088163073
Guj. State Fin.,83.14251622178297,0.508921448002402,-32.45604380442192,396.5830125633341,-0.08260016267637768,-0.8761234270955895,0.09513498662669119,-0.13088804405003762,-1.2831123861007496
Pritika Engineer,83.13102277088996,0.389483613263961,-14.645430508050309,292.91360381444235,-0.04324873529905584,-0.10224277598856107,-0.0468750150284372,-0.040654713148134215,-0.33120474304324765
Amber Enterp.,83.02488936336839,0.3038711384249631,0.8903940075084863,232.02477258618134,0.05415148273984023,-0.041366388563115954,-0.04664177476293136,0.10466309236529885,-0.9749487366777564
Voltas,82.93553896647717,0.3281103762216386,-3.8376886202597604,248.00964054204377,0.056543005950616725,0.013672537054409772,-0.043992831747543586,0.15269388493216163,-1.07693884129106
Fedders Holding,82.90649660552948,0.38989155014381166,-14.818213588390044,292.7457724219413,-0.11760336603410597,-0.021143753014252337,-0.046941655104296015,-0.1916214419939488,0.013148943500595025
